Segment_ID,Answer.sentiment
-tANM6ETl_M4,0.3333333333333333
-tPCytz4rww10,0.0
-tPCytz4rww11,0.0
-tPCytz4rww12,0.0
-tPCytz4rww16,0.0
-tPCytz4rww18,0.0
-tPCytz4rww21,0.0
-uywlfIYOS84,0.3333333333333333
-uywlfIYOS87,2.6666666666666665
-vxjVxOeScU2,0.6666666666666666
-vxjVxOeScU4,1.0
-vxjVxOeScU7,1.3333333333333333
-wMB_hJL-3o0,1.0
-wMB_hJL-3o4,1.3333333333333333
-wMB_hJL-3o6,0.6666666666666666
-wMB_hJL-3o7,0.3333333333333333
-wdUIwjDMfg0,2.0
-yRb-Jum7EQ1,0.0
-yRb-Jum7EQ3,0.0
-yRb-Jum7EQ4,0.0
-yRb-Jum7EQ5,-0.6666666666666666
-yRb-Jum7EQ6,0.0
03X1FwF6udc17,0.3333333333333333
03X1FwF6udc19,0.0
03X1FwF6udc22,0.6666666666666666
03X1FwF6udc31,0.3333333333333333
03X1FwF6udc4,0.0
03X1FwF6udc5,0.6666666666666666
03X1FwF6udc9,0.3333333333333333
06st0Ez_E_I0,0.0
06st0Ez_E_I4,0.0
07Z16yRBFUQ3,0.6666666666666666
07Z16yRBFUQ5,0.0
07Z16yRBFUQ6,0.0
0AA-wmk8WdA1,0.3333333333333333
0AA-wmk8WdA10,1.0
0AkGtPzl7D84,0.6666666666666666
0FA32bEZ6xI0,0.3333333333333333
0FA32bEZ6xI1,0.0
0FA32bEZ6xI10,1.0
0FA32bEZ6xI11,0.0
0FA32bEZ6xI12,0.0
0FA32bEZ6xI13,0.3333333333333333
0FA32bEZ6xI14,0.3333333333333333
0FA32bEZ6xI15,0.0
0FA32bEZ6xI16,0.0
0FA32bEZ6xI17,0.0
0FA32bEZ6xI18,0.0
0FA32bEZ6xI19,0.3333333333333333
0FA32bEZ6xI2,0.0
0FA32bEZ6xI20,0.0
0FA32bEZ6xI21,0.0
0FA32bEZ6xI22,0.6666666666666666
0FA32bEZ6xI23,0.0
0FA32bEZ6xI24,0.0
0FA32bEZ6xI25,0.6666666666666666
0FA32bEZ6xI26,0.0
0FA32bEZ6xI27,0.0
0FA32bEZ6xI28,0.0
0FA32bEZ6xI29,0.0
0FA32bEZ6xI3,0.0
0FA32bEZ6xI4,0.3333333333333333
0FA32bEZ6xI5,0.6666666666666666
0FA32bEZ6xI6,0.0
0FA32bEZ6xI7,0.3333333333333333
0FA32bEZ6xI8,-0.6666666666666666
0Fqav67TDEw1,0.3333333333333333
0JaYazphxfM5,1.0
0JaYazphxfM6,0.0
0JuRmhhgMw80,1.0
0JuRmhhgMw81,0.3333333333333333
0JuRmhhgMw82,0.6666666666666666
0JuRmhhgMw83,1.3333333333333333
0JuRmhhgMw84,0.0
0JuRmhhgMw85,0.6666666666666666
0JuRmhhgMw86,0.0
0JuRmhhgMw87,0.0
0K7dCp80n9c12,1.6666666666666667
0K7dCp80n9c13,0.3333333333333333
0K7dCp80n9c2,0.0
0K7dCp80n9c4,0.3333333333333333
0K7dCp80n9c5,0.0
0K7dCp80n9c6,0.0
0K7dCp80n9c7,0.0
0K7dCp80n9c8,1.0
0OC3wf9x3zQ0,0.3333333333333333
0OC3wf9x3zQ1,0.3333333333333333
0OC3wf9x3zQ13,0.0
0OC3wf9x3zQ14,1.6666666666666667
0OC3wf9x3zQ16,0.3333333333333333
0OC3wf9x3zQ17,0.3333333333333333
0OC3wf9x3zQ3,1.6666666666666667
0OC3wf9x3zQ4,0.3333333333333333
0OC3wf9x3zQ6,0.0
0OC3wf9x3zQ7,0.0
0OC3wf9x3zQ9,0.0
0OXeN3MhFeA0,1.0
0OXeN3MhFeA1,1.6666666666666667
0OXeN3MhFeA15,0.6666666666666666
0OXeN3MhFeA18,0.6666666666666666
0OXeN3MhFeA19,-0.3333333333333333
0OXeN3MhFeA2,0.6666666666666666
0OXeN3MhFeA20,0.3333333333333333
0PlQc98SccA0,0.6666666666666666
0PlQc98SccA2,0.3333333333333333
0PlQc98SccA3,0.3333333333333333
0Svu5BldR5A0,1.6666666666666667
0Svu5BldR5A11,0.0
0W4WsjhDgUI3,0.0
0Xs8wJrAmxs2,0.3333333333333333
0Xs8wJrAmxs4,-1.6666666666666667
0Xs8wJrAmxs5,-0.6666666666666666
0Xs8wJrAmxs6,-0.3333333333333333
0YdYFtVdlWE0,0.0
0YdYFtVdlWE10,-0.6666666666666666
0YdYFtVdlWE11,0.0
0YdYFtVdlWE12,-0.3333333333333333
0YdYFtVdlWE13,0.3333333333333333
0YdYFtVdlWE14,2.0
0YdYFtVdlWE15,0.0
0YdYFtVdlWE16,0.3333333333333333
0YdYFtVdlWE17,0.0
0YdYFtVdlWE18,0.3333333333333333
0YdYFtVdlWE19,0.6666666666666666
0YdYFtVdlWE2,0.0
0YdYFtVdlWE20,0.3333333333333333
0YdYFtVdlWE21,0.6666666666666666
0YdYFtVdlWE22,0.6666666666666666
0YdYFtVdlWE23,0.3333333333333333
0YdYFtVdlWE4,1.0
0YdYFtVdlWE5,0.3333333333333333
0YdYFtVdlWE6,-0.6666666666666666
0YdYFtVdlWE7,0.0
0YdYFtVdlWE8,-0.6666666666666666
0YdYFtVdlWE9,0.0
0bxhZ-LIfZY3,-0.3333333333333333
0bxhZ-LIfZY4,-0.3333333333333333
0cBmQ_ItVUc1,-0.6666666666666666
0cBmQ_ItVUc14,1.6666666666666667
0cBmQ_ItVUc15,-0.6666666666666666
0cBmQ_ItVUc16,1.0
0cBmQ_ItVUc17,1.3333333333333333
0cBmQ_ItVUc18,2.0
0cBmQ_ItVUc3,0.6666666666666666
0cBmQ_ItVUc5,-0.3333333333333333
0cBmQ_ItVUc6,-1.3333333333333333
0cBmQ_ItVUc7,-2.0
0cBmQ_ItVUc9,0.3333333333333333
0eTibWQdO5M6,-0.6666666666666666
0hCOCt6fWas14,0.0
0hCOCt6fWas15,0.3333333333333333
0hCOCt6fWas17,0.0
0hCOCt6fWas2,0.0
0hCOCt6fWas20,0.0
0hCOCt6fWas8,0.6666666666666666
0jtdrsmVzYQ4,-0.3333333333333333
0jtdrsmVzYQ5,0.0
0mXv97u2OCM7,0.0
0mXv97u2OCM8,0.3333333333333333
0p9XKC_J3hU2,0.3333333333333333
0r8KVXUCV6c11,-2.0
0r8KVXUCV6c16,-1.3333333333333333
0r8KVXUCV6c6,0.3333333333333333
0r8KVXUCV6c8,-1.6666666666666667
0rE8jEvQW_I0,2.0
0rE8jEvQW_I2,1.3333333333333333
0rE8jEvQW_I3,1.0
0rE8jEvQW_I4,1.3333333333333333
0rE8jEvQW_I5,1.0
0rE8jEvQW_I6,2.3333333333333335
0rE8jEvQW_I7,2.3333333333333335
0rE8jEvQW_I8,0.3333333333333333
0rE8jEvQW_I9,2.3333333333333335
0tkWa2skSmA6,0.0
0tkWa2skSmA8,0.0
0uftSGdwo0Q0,0.0
0uftSGdwo0Q11,1.3333333333333333
0uftSGdwo0Q3,0.3333333333333333
0uftSGdwo0Q6,0.6666666666666666
0utROiKxejc1,0.0
0utROiKxejc2,0.0
0utROiKxejc4,0.0
0zl_GDVzykw1,-0.3333333333333333
0zl_GDVzykw5,-0.3333333333333333
1004990,0.3333333333333333
1004991,0.0
1004992,-1.6666666666666667
1004993,-2.0
1004994,0.0
1004995,-1.3333333333333333
1004996,-1.3333333333333333
1021680,0.3333333333333333
1021681,0.0
1021682,0.0
1021683,0.0
1021684,0.0
1021840,0.0
1021841,0.6666666666666666
10218410,-2.6666666666666665
10218411,-1.6666666666666667
10218412,-1.3333333333333333
10218413,-0.6666666666666666
1021842,0.6666666666666666
1021843,1.0
1021844,-2.6666666666666665
1021845,-2.0
1021846,-1.0
1021847,-1.6666666666666667
1021848,-2.6666666666666665
1021849,-2.6666666666666665
102190,0.0
102191,0.0
1021910,2.0
1021911,2.6666666666666665
1021912,0.0
1021913,2.0
102192,2.6666666666666665
102193,0.6666666666666666
102194,1.0
102195,1.6666666666666667
102196,0.0
102197,1.3333333333333333
102198,0.3333333333333333
102199,1.3333333333333333
1023890,0.0
1023891,-2.0
10238910,-0.6666666666666666
10238911,-1.0
10238912,-2.0
10238913,0.3333333333333333
10238914,-1.6666666666666667
1023892,0.0
1023893,0.0
1023894,0.0
1023895,-1.6666666666666667
1023896,-1.3333333333333333
1023897,-1.0
1023898,-1.6666666666666667
1023899,-0.3333333333333333
1028580,0.3333333333333333
1028581,0.3333333333333333
10285810,2.0
10285811,-0.6666666666666666
10285812,0.3333333333333333
10285813,0.0
10285814,0.6666666666666666
10285815,0.0
10285816,-0.3333333333333333
10285817,1.0
10285818,0.0
10285819,0.0
1028582,1.6666666666666667
10285820,2.0
10285821,1.0
10285823,3.0
10285824,3.0
10285825,2.0
1028583,0.3333333333333333
1028584,3.0
1028585,2.6666666666666665
1028586,2.6666666666666665
1028587,0.0
1028588,-0.3333333333333333
1028589,-0.3333333333333333
1075510,0.0
1075511,0.3333333333333333
10755110,-1.3333333333333333
10755111,-1.0
10755112,-1.0
10755113,-2.0
10755114,-1.6666666666666667
1075512,0.3333333333333333
1075513,-1.3333333333333333
1075514,-1.3333333333333333
1075515,-2.3333333333333335
1075516,0.0
1075517,-0.6666666666666666
1075518,-1.3333333333333333
1075519,-1.3333333333333333
1075850,0.3333333333333333
1075851,-0.6666666666666666
10758510,-1.3333333333333333
10758511,-2.0
10758512,-2.0
10758513,-1.0
10758514,-1.0
10758515,-1.0
10758516,-0.6666666666666666
10758517,-1.0
10758518,-2.0
10758519,-1.0
1075852,-2.0
1075853,-2.3333333333333335
1075854,-2.0
1075855,-1.3333333333333333
1075856,-2.0
1075857,-1.0
1075858,-2.0
1075859,-2.0
1081460,0.0
1081461,1.6666666666666667
10814610,-1.6666666666666667
10814611,-1.0
1081462,1.3333333333333333
1081463,-1.6666666666666667
1081464,-2.6666666666666665
1081465,1.0
1081466,1.3333333333333333
1081467,-2.0
1081468,-0.3333333333333333
1081469,-2.0
1102030,0.3333333333333333
1102031,0.0
1102032,0.0
1102033,-1.0
1102034,-1.0
1102035,-2.0
1102036,-2.0
1102037,-1.3333333333333333
1102038,-2.0
1102039,-0.6666666666666666
1105650,-2.0
1105651,-1.0
1105652,-1.0
1105653,-1.6666666666666667
1105654,1.6666666666666667
1105655,1.0
1105656,-1.3333333333333333
1105657,-1.3333333333333333
1105658,-1.6666666666666667
1107540,0.0
1107541,0.0
11075410,-1.6666666666666667
11075411,-2.0
1107542,0.0
1107543,0.0
1107544,0.0
1107545,0.0
1107546,0.0
1107547,0.6666666666666666
1107548,-2.3333333333333335
1107549,-1.0
1107880,0.0
1107881,0.0
1107882,-0.3333333333333333
1107883,0.0
1107884,-3.0
1107885,0.0
1107886,0.0
1118810,0.0
1118811,-0.3333333333333333
11188110,-2.0
11188111,-1.0
11188112,-2.0
11188113,0.0
11188114,0.3333333333333333
11188115,-2.0
11188116,-2.0
11188117,-1.6666666666666667
1118812,-2.6666666666666665
1118813,-1.0
1118814,-1.3333333333333333
1118815,0.0
1118816,0.3333333333333333
1118817,-2.0
1118818,0.6666666666666666
1118819,-2.0
1121690,0.3333333333333333
1121691,0.0
11216910,-1.0
11216911,0.0
11216912,-2.6666666666666665
11216913,-2.0
1121692,-0.3333333333333333
1121693,-2.0
1121694,-2.6666666666666665
1121695,-2.3333333333333335
1121696,0.6666666666666666
1121697,-0.3333333333333333
1121698,-1.3333333333333333
1121699,-0.3333333333333333
1122230,0.0
1122231,0.0
11222310,0.3333333333333333
11222311,-2.0
1122232,0.0
1122233,0.0
1122234,0.0
1122235,-2.0
1122236,-2.6666666666666665
1122237,1.0
1122238,-1.3333333333333333
1122239,-2.3333333333333335
1124250,0.0
1124251,0.6666666666666666
11242510,2.3333333333333335
11242511,1.6666666666666667
11242512,0.3333333333333333
1124252,1.6666666666666667
1124253,0.6666666666666666
1124254,2.0
1124255,-1.0
1124256,1.0
1124257,1.3333333333333333
1124258,2.6666666666666665
1124259,2.6666666666666665
1124330,0.0
1124331,-2.0
11243310,0.0
1124332,-2.3333333333333335
1124333,-0.3333333333333333
1124334,-1.3333333333333333
1124335,-1.3333333333333333
1124336,-1.3333333333333333
1124337,-0.6666666666666666
1124338,-1.3333333333333333
1124339,-2.0
1129030,0.3333333333333333
1129031,-1.6666666666666667
1129032,1.6666666666666667
1129033,-0.3333333333333333
1129034,-2.3333333333333335
1129035,0.6666666666666666
1129036,-2.6666666666666665
1132650,-1.6666666666666667
1132651,-2.6666666666666665
1132652,-2.3333333333333335
1132653,-2.0
1132654,-2.0
1132655,-2.6666666666666665
1132656,-1.0
1132657,-2.3333333333333335
1132658,-2.0
1132659,-2.3333333333333335
1146240,0.0
1146241,-1.3333333333333333
11462410,0.0
11462411,-1.0
11462412,0.3333333333333333
11462413,-1.3333333333333333
1146242,-1.3333333333333333
1146243,0.0
1146244,0.0
1146245,0.3333333333333333
1146246,-1.6666666666666667
1146247,-0.6666666666666666
1146248,0.0
1146249,0.0
1162130,0.3333333333333333
1162131,2.3333333333333335
11621310,0.0
11621311,0.3333333333333333
11621312,1.3333333333333333
1162132,2.3333333333333335
1162133,-0.6666666666666666
1162134,0.0
1162135,1.6666666666666667
1162136,-0.3333333333333333
1162137,0.0
1162138,-0.6666666666666666
1162139,0.3333333333333333
116500,0.3333333333333333
116501,0.6666666666666666
1165010,0.3333333333333333
1165011,-1.0
1165012,0.0
1165013,-1.0
1165014,-2.0
1165015,-1.3333333333333333
1165016,-2.0
1165017,-2.0
1165018,-2.3333333333333335
1165019,0.3333333333333333
116502,0.0
1165020,0.0
1165021,-1.6666666666666667
1165022,-1.0
1165023,-2.3333333333333335
1165024,-1.3333333333333333
116503,0.0
116504,-0.3333333333333333
116505,-1.6666666666666667
116506,0.0
116507,0.0
116508,-1.3333333333333333
116509,-1.6666666666666667
117tQqLjza46,0.6666666666666666
117tQqLjza48,0.0
11UtTaDYgII0,1.6666666666666667
11UtTaDYgII11,1.6666666666666667
11UtTaDYgII2,2.0
11UtTaDYgII3,1.3333333333333333
11UtTaDYgII4,1.3333333333333333
11UtTaDYgII7,0.6666666666666666
11UtTaDYgII8,2.0
11j7EfglCAs2,0.6666666666666666
11j7EfglCAs4,-0.6666666666666666
11j7EfglCAs6,0.3333333333333333
120vnZnmhq42,1.6666666666666667
1211280,0.0
1211281,0.0
12112810,2.0
1211282,0.0
1211283,0.0
1211284,0.0
1211285,3.0
1211286,2.0
1211287,0.6666666666666666
1211288,0.0
1211289,0.3333333333333333
1214000,0.0
1214001,-2.3333333333333335
12140010,-0.6666666666666666
12140011,-0.3333333333333333
1214002,-0.6666666666666666
1214003,0.0
1214004,1.0
1214005,0.0
1214006,0.6666666666666666
1214007,0.0
1214008,0.0
1214009,-0.3333333333333333
1226020,0.0
1226021,1.0
12260210,-1.0
12260211,-1.0
12260212,-1.0
12260213,-2.3333333333333335
12260214,-1.3333333333333333
12260215,-1.3333333333333333
12260216,-1.6666666666666667
12260217,-2.6666666666666665
12260218,-1.6666666666666667
1226022,0.3333333333333333
1226023,0.0
1226024,-1.3333333333333333
1226025,-1.3333333333333333
1226026,2.0
1226027,0.0
1226028,0.6666666666666666
1226029,2.0
1228420,0.3333333333333333
1228421,3.0
12284210,2.0
12284211,1.6666666666666667
12284212,1.3333333333333333
1228422,0.0
1228423,0.0
1228424,0.0
1228425,0.0
1228426,0.0
1228427,1.6666666666666667
1228428,1.6666666666666667
1228429,0.6666666666666666
1257300,0.0
1257301,1.6666666666666667
12573010,0.0
12573011,1.0
12573012,-1.0
12573013,0.0
12573014,2.6666666666666665
12573015,1.6666666666666667
1257302,2.3333333333333335
1257303,0.0
1257304,0.0
1257305,1.6666666666666667
1257306,0.0
1257307,0.0
1257308,-0.3333333333333333
1257309,0.0
1258950,2.0
1258951,0.3333333333333333
1258952,0.3333333333333333
1258953,0.0
1258954,2.0
1258955,1.3333333333333333
1258956,0.0
1258957,1.6666666666666667
1258958,2.6666666666666665
1258959,2.3333333333333335
1265420,0.0
1265421,0.0
12654210,-2.3333333333333335
12654211,-1.6666666666666667
12654212,-1.3333333333333333
12654213,-1.6666666666666667
12654214,-1.6666666666666667
12654215,0.6666666666666666
12654216,-1.3333333333333333
12654217,-2.0
1265422,0.0
1265423,0.0
1265424,0.0
1265425,-1.3333333333333333
1265426,-1.0
1265427,-1.6666666666666667
1265428,-0.3333333333333333
1265429,-1.6666666666666667
1268310,0.3333333333333333
1268311,-1.6666666666666667
12683110,-2.3333333333333335
12683111,-2.3333333333333335
12683112,-2.3333333333333335
12683113,-1.3333333333333333
12683114,-3.0
12683115,-2.3333333333333335
12683116,-2.3333333333333335
12683117,0.0
1268312,0.0
1268313,-1.6666666666666667
1268314,-0.6666666666666666
1268315,-1.0
1268316,-1.3333333333333333
1268317,-2.0
1268318,-1.6666666666666667
1268319,-1.0
1268720,0.0
1268721,-1.0
12687210,0.0
12687211,-2.0
12687212,-0.3333333333333333
12687213,-0.6666666666666666
12687214,-2.0
1268722,-2.0
1268723,-0.6666666666666666
1268724,-2.0
1268725,-2.6666666666666665
1268726,-1.0
1268727,-0.3333333333333333
1268728,-1.6666666666666667
1268729,-1.6666666666666667
1275390,-0.3333333333333333
1275391,0.0
1275392,-0.6666666666666666
1275393,-2.0
1275394,1.0
1275395,0.0
1275396,-0.6666666666666666
1275397,-2.0
1275398,-1.3333333333333333
1275399,-1.0
128120,0.0
128121,2.3333333333333335
128122,2.6666666666666665
128123,1.6666666666666667
128124,2.0
128125,1.3333333333333333
128126,2.3333333333333335
1282580,0.3333333333333333
1282581,-1.3333333333333333
12825810,-1.6666666666666667
12825811,-2.0
12825812,-1.6666666666666667
12825813,-1.0
12825814,-2.0
1282582,1.3333333333333333
1282583,2.0
1282584,1.6666666666666667
1282585,-2.0
1282586,0.6666666666666666
1282587,-2.6666666666666665
1282588,-2.6666666666666665
1282589,-2.6666666666666665
1287630,0.0
1287631,0.3333333333333333
12876310,-1.3333333333333333
12876311,-2.6666666666666665
12876312,-0.6666666666666666
1287632,0.0
1287633,-1.6666666666666667
1287634,-1.6666666666666667
1287635,0.0
1287636,0.0
1287637,-0.3333333333333333
1287638,0.0
1287639,-0.3333333333333333
1304480,1.0
1304481,-0.3333333333333333
1304482,1.0
1304483,1.6666666666666667
1304484,-0.3333333333333333
1304485,-2.3333333333333335
1304486,-1.3333333333333333
1304487,-1.6666666666666667
1304488,-1.3333333333333333
1304489,-0.3333333333333333
1304560,0.3333333333333333
1304561,0.0
13045610,0.0
13045611,1.6666666666666667
1304562,2.6666666666666665
1304563,2.3333333333333335
1304564,0.0
1304565,-0.3333333333333333
1304566,0.3333333333333333
1304567,-0.3333333333333333
1304568,-1.0
1304569,0.6666666666666666
1306330,0.0
1306331,0.6666666666666666
13063310,3.0
1306332,0.0
1306333,0.0
1306334,0.0
1306335,0.0
1306336,2.0
1306337,2.3333333333333335
1306338,1.3333333333333333
1306339,3.0
1316500,0.3333333333333333
1316501,1.6666666666666667
13165010,-2.0
1316502,1.0
1316503,-1.3333333333333333
1316504,-2.3333333333333335
1316505,-0.3333333333333333
1316506,-0.3333333333333333
1316507,1.0
1316508,-2.6666666666666665
1316509,-3.0
1318710,0.0
1318711,-2.0
1318712,0.0
1318713,0.0
1318714,0.0
1318715,0.0
1318716,0.0
1318717,0.0
1318718,-2.0
1356230,0.0
1356231,-1.6666666666666667
1356232,-1.3333333333333333
1356233,-2.0
1356234,-2.0
1356235,-2.3333333333333335
1356236,-2.6666666666666665
1356237,-1.6666666666666667
1356238,-1.3333333333333333
1356239,-2.0
1362050,0.0
1362051,-0.3333333333333333
13620510,-1.3333333333333333
13620511,-1.6666666666666667
13620512,-0.6666666666666666
13620513,-1.3333333333333333
13620514,-0.3333333333333333
13620515,-1.3333333333333333
1362052,0.3333333333333333
1362053,1.0
1362054,-0.6666666666666666
1362055,-1.0
1362056,-0.6666666666666666
1362057,-0.3333333333333333
1362058,0.0
1362059,-0.3333333333333333
1362110,1.6666666666666667
1362111,0.0
1362112,2.0
1362113,-0.6666666666666666
1362114,2.6666666666666665
1362115,1.6666666666666667
1362116,1.6666666666666667
1362117,1.0
1378270,0.3333333333333333
1378271,1.3333333333333333
1378272,-1.6666666666666667
1378273,-2.0
1378274,-1.3333333333333333
1378275,-2.3333333333333335
1378276,-2.6666666666666665
1390320,0.3333333333333333
1390321,-1.0
13903210,-2.3333333333333335
13903211,-1.6666666666666667
13903212,-1.6666666666666667
13903213,-2.0
13903214,-1.6666666666666667
13903215,-2.0
13903216,-2.6666666666666665
13903217,-2.0
1390322,-2.6666666666666665
1390323,-1.6666666666666667
1390324,-2.3333333333333335
1390325,-2.0
1390326,-2.0
1390327,-0.6666666666666666
1390328,-0.6666666666666666
1390329,-2.0
13JpsLvddoY5,1.6666666666666667
13JpsLvddoY6,1.6666666666666667
13JpsLvddoY7,0.3333333333333333
13JpsLvddoY8,2.0
1544490,0.0
1544491,0.3333333333333333
15444910,-2.6666666666666665
15444911,-2.0
15444912,-2.3333333333333335
15444913,-0.3333333333333333
1544492,0.3333333333333333
1544493,-0.3333333333333333
1544494,-2.3333333333333335
